VARIABLE,DESCRIPTION,SUM,AVERAGE,MAXIMUM,MINIMUM,ZERO_RECS
"YBTX44049","Year Structure Built:  Built 1940 to 1949",54367649346.0682,1333946.29992561,480049534.603019,0,8910
"YBTX439PR","Year Structure Built:  Built 1939 or earlier",54656949843.8278,1341044.47932448,350760051.799586,0,8891
"YBTX4MED","Median Housing Age",1024809.64134706,25.1443835745286,85,0,7987
"YBTX4MEDO","Median Housing Age (Owned Dwellings)",998037.776315386,24.487518127325,85,0,8102
"YBTX4MEDR","Median Housing Age (Rented Dwellings)",1071782.79155957,26.2969009387239,85,0,8097
"RACE4DOM","Dominant Race/Ethnicity Group","N/A","N/A","N/A","N/A"
"HHSE4MCFCH","Families married couple w children",203885071196.372,5002455.31310871,1497469395.1688,0,8612
"HHSE4LPMCH","Families male no wife w children",204872439792.54,5026681.05583187,1177679050.76889,0,8647
"HHSE4LPFCH","Families female no husband children",204391728373.019,5014886.48264148,1639366271.457,0,8626
"HHSE4MCFNC","Families married couple no children",206428502714.792,5064860.09065417,1679769673.1907,0,8596
"HHSE4LPMNC","Families male no wife no children",208845130199.737,5124153.64721979,1531860736.9418,0,8629
"HHSE4LPFNC","Families female no husband no children",207446075307.722,5089826.90845062,949482564.293496,0,8629
"HHDE4FAM","Family Households",196466707313.942,4820440.83995244,513153870.764796,0,8606
"HAGE41524","Households householder 15-24 yrs",197000330469.394,4833533.63764246,668226385.346096,0,8628
"HAGE42534","Households householder 25-34 yrs",193494266400.771,4747510.03265134,567894703.524127,0,8643
"HAGE43544","Households householder 35-44 yrs",193944314077.814,4758552.25060269,682103332.453676,0,8655
"HAGE44554","Households householder 45-54 yrs",196855709198.099,4829985.25892727,809491558.265227,0,8654
"HAGE45564","Households householder 55-64 yrs",197044968548.548,4834628.86249106,988857066.033721,0,8623
"HAGE46574","Households householder 65-74 yrs",195982966747.181,4808571.94462744,984318341.609479,0,8633
"HAGE47584","Households householder 75-84 yrs",196725284977.848,4826785.21426622,686267157.906907,0,8647
"HAGE4GT85","Households householder 85+ yrs",200014350568.868,4907484.61782927,883888098.432299,0,8605
"LNIX4ENGL","Household Language: English",27892558904.413,684362.413926762,244451470.936382,0,10521
"LNIX4SPNIS","Household Language: Spanish Linguistically isolated",28054884972.0815,688345.191551917,318217845.087401,0,10545
"LNIX4SPNN","Household Language: Spanish Not Linguistically isolated",28475470216.4508,698664.529196231,409536763.235199,0,10547
"LNIX4IEUIS","Household Language: Other Indo-EuropeanLinguistically isolated",27336386122.2723,670716.34620488,240100888.3048,0,10546
"LNIX4IUEN","Household Language: Other Indo-European Not Linguistically isolated",28619263778.8095,702192.599524242,300734686.8529,0,10525
"LNIX4ASNIS","Household Language: Asian and Pacific IslandLinguistically isolated",26637742377.9473,653574.659026604,261767957.312701,0,10529
"LNIX4ASNN","Household Language: Asian and Pacific Island Not Linguistically isolated",27953325457.211,685853.3615627,257961408.532299,0,10563
"LNIX4OTHIN","Household Language: OtherLinguistically isolated",27223534930.5672,667947.467442824,255821678.3407,0,10423
"LNIX4OTHN","Household Language: Other Not Linguistically isolated",28232010378.8865,692691.080768617,208276984.5321,0,10550
"LNIX4NENG","Non-English Speaking Households",222532618234.227,5459985.23527804,424202159.20048,0,8162
"LNIX4ENGP","Bilingual Households",113280069831.359,2779401.57105181,419574617.949099,0,8434
"LNIX4ISOL","Linguistically Isolated Households",109252548402.868,2680583.66422622,326737258.613301,0,8452
"HHDE4MEDAG","Median Age of Householder",1781210.21653101,43.7031728667715,92,0,7997
"HSTE4OWN1","Owner Households - 1 Person",196371063254.754,4818094.14958791,731587678.575484,0,8583
"HSTE4OWN2","Owner Households - 2 Person",194666355492.316,4776268.01512174,783473347.449026,0,8606
"HSTE4OWN3","Owner Households - 3 Person",191573097023.39,4700372.86903819,686814604.072202,0,8633
"HSTE4OWN4","Owner Households - 4 Person",195949145024.268,4807742.10624601,765652259.382431,0,8606
"HSTE4OWN5","Owner Households - 5 Person",198207101234.179,4863142.55794536,776088810.483655,0,8616
"HSTE4OWN6","Owner Households - 6 Person",198318870919.512,4865884.90123198,746570680.266233,0,8571
"HSTE4OWN7","Owner Households - 7+ Person",196353814260.335,4817670.9340809,1715539829.49029,0,8607
"HHDE4S1","Households 1-person",202655747051.064,4972293.03067115,936812931.131186,0,8598
"HHDE4S2","Households 2-persons",202787973283.297,4975537.28889017,915717898.948624,0,8638
"HHDE4S3","Households 3-persons",204742571173.711,5023494.64321984,1005358516.15071,0,8604
"HHDE4S4","Households 4-persons",202749073501.815,4974582.85697708,707969228.5736,0,8642
"HHDE4S5","Households 5-persons",198350100740.46,4866651.14558138,888440079.06838,0,8610
"HHDE4S6","Households 6-persons",198111261381.126,4860791.06364861,996372029.928609,0,8634
"HHDE4S7","Households 7+ persons",198567538079.68,4871986.11476998,809444430.593318,0,8636
"HHDE4AVESZ","Average Household Size",1009255418.15928,24762.7504026126,663507007.039676,-136674.362650798,8879
"FAME4AVESZ","Average Family Size",260624984.246853,6394.60667484979,102507289.857662,0,9101
"NFME4AVESZ","Average Non-Family Household Size",-2277676377.95726,-55884.2990886782,416134864.934142,-1431569789.62399,8588
"AGHE4FAM","Families with Persons < 18",198092276100.243,4860325.24720276,906432487.50839,0,8645
"AGHE4NFAM","Non-Families with Persons < 18",202273907587.887,4962924.34644079,1563715151.5388,0,8595
"HHDE4NFM","Non-Family Households",1043102485.95543,25593.2106375698,329957390.030501,-444048172.6218,8432
"VPHE4O0","Owner hh no vehicle available",195119595400.018,4787388.5565674,1700539849.7125,0,8568
"VPHE4O1","Owner hh 1 vehicle available",199520852623.16,4895376.31874672,1053646425.2678,0,8618
"VPHE4O2","Owner hh 2 vehicles available",197987079289.638,4857744.17375268,1674174630.11,0,8637
"VPHE4O3","Owner hh 3 vehicles available",195268450767.757,4791040.8216443,1674171751.13517,0,8617
"VPHE4O4","Owner hh 4 vehicles available",195849677843.053,4805301.61304936,1373744548.404,0,8622
"VPHE4O5","Owner hh 5+ vehicles available",196750146849.736,4827395.2167661,653481155.224515,0,8626
"VAVE4OTOT","Agg vehicles available owner hshlds",197293347669.978,4840723.00880778,616283173.9417,0,8616
"VPHE4R0","Renter hh no vehicle available",195973962982.681,4808351.03129968,745254517.2028,0,8622
"VPHE4R1","Renter hh 1 vehicle available",196190835031.912,4813672.13072385,675836133.883854,0,8611
"VPHE4R2","Renter hh 2 vehicles available",198513229669.44,4870653.62194078,770770270.242977,0,8653
"VPHE4R3","Renter hh 3 vehicles available",198786469330.824,4877357.73807749,735763954.218299,0,8627
"VPHE4R4","Renter hh 4 vehicles available",195295886945.977,4791713.98645575,653439190.868996,0,8625
"VPHE4R5","Renter hh 5+ vehicles available",198600309823.777,4872790.19122548,754123342.016998,0,8694
"VAVE4RTOT","Agg vehicles available renter hshlds",201629356035.943,4947109.84704328,966631845.853406,0,8619
"VPHE4NONE","Households: No Vehicle Available",391093558382.701,9595739.58786715,1700548405.57552,0,8135
"VPHE41","Households: One Vehicle Available",395711687655.07,9709048.44947052,1053650000.06171,0,8138
"VPHE42","Households: Two Vehicles Available",396500308959.079,9728397.79569347,1674195837.74616,0,8164
"VPHE43","Households: Three Vehicles Available",394054920098.584,9668398.55972186,1674193182.63194,0,8111
"VPHE44","Households: Four Vehicles Available",391145564789.027,9597015.59950504,1373764373.1824,0,8136
"VPHE45","Households: Five+ Vehicles Available",395350456673.518,9700185.4079917,1030498680.0331,0,8142
"VPHE4AVE","Households: Average Vehicles Available",2110030573.9328,51770.9982072479,65688559.8,0,8760
"HHDE4","Households",197509809799.897,4846034.05059001,569973912.240799,0,8641
"HHDE4DENS","Household Density (Per Square Mile)",26310313287.4852,645540.969342326,2071380188.88889,0,8641
"DWLE4VACNT","Housing units vacant",193936686582.592,4758365.10495357,956093039.4882,0,8592
"DWLE4RENT","Occupied units renter",194146007702.384,4763500.93732081,766581448.467293,0,8606
"DWLE4","Housing units",196682109787.1,4825725.88235395,1179739436.5163,0,8604
"AGGX4WAGE","Aggregate wage or salary income in the past 12 months",28548251315.8585,700450.261693905,360305728.163885,0,10534
"AGGX4SELF","Aggregate self-employment income in the past 12 months",27736860379.7259,680542.247459967,256938114.998966,0,10523
"AGGX4INT","Aggregate interest, dividends, or net rental income in the past 12 months",27499422635.1542,674716.555074079,352607408.742501,0,10506
"AGGX4SOCSE","Aggregate Social Security income in the past 12 months",27665133507.2191,678782.381117824,313455845.390701,0,10472
"AGGX4SUPSE","Aggregate Supplemental Security Income (SSI) in the past 12 months",29625418603.236,726879.27480521,485033991.6023,0,10486
"AGGX4PUB","Aggregate public assistance income in the past 12 months",25613705795.6967,628449.242969225,198851575.057921,0,10526
"AGGX4RET","Aggregate retirement income in the past 12 months",26838310148.1235,658495.722161188,215324437.233299,0,10511
"AGGX4OTH","Aggregate other types of income in the past 12 months",26507386867.9665,650376.300217546,241371937.687101,0,10380
"INCE4AGG","Aggegrate Income",199619787425.071,4897803.74966438,707622347.937628,0,8546
"INCE4AGGHD","Aggregate Household Income",201883498005.553,4953345.38865848,679972460.433504,0,8583
"INCE4AGGFA","Aggregate Family Household Income",198227639783.584,4863646.48486356,608337033.406092,0,8637
"INCE4AGGNF","Aggregate Non-Family Household Income",3655858221.96944,89698.9037949171,535267754.57097,-294296406.305698,8457
"INCE4AGGGP","Aggregate Group Quarters Income",-2263710580.48388,-55541.6389941331,544811344.846002,-309698895.319403,8404
"INCE4PCAP","Per capita income",669106784.638978,16416.9783016164,433659614.396418,0,9031
"INCE4AVEHH","Average household Income",3226734350.47185,79170.0652764397,1171800119.96346,0,9119
"INCE4AVEFA","Average family income",1073946016.56954,26349.9770976651,168721016.397287,0,9123
"INCE4AVENF","Average Non-Family Income",-2186289.57743789,-53.6420633863605,9253126.1481431,-31847172.3755035,8826
"INCE4MEDHH","Median household income",2612668804.54278,64103.5602361014,624997.558677078,0,7971
"INCE4MEDFA","Median family income",2702563858.65802,66309.1949519842,624997.214691799,0,7972
"INCE4MEDNF","Median Non-Family Income",-60328562692313.8,-1480201258.4909,3690320109099.78,-27604660958659.8,8542
"INCE4DENS","Income Density ($000 Per Square Mile)",26690700.690183,654.874026306719,1622387.53519931,0,8546
"INCE4INEQ","Income Inequality Coefficient",23033.5773917942,.565144083023632,1,-.666644743069315,7971
"FIXE4LT05","Families income <$5000",195499080397.135,4796699.47241295,823539328.393501,0,8618
"FIXE40510","Families income $5000-9999",202346012851.385,4964693.49685662,908825312.698903,0,8647
"FIXE41015","Families income $10000-14999",200632567846.846,4922652.98836633,822156811.111804,0,8691
"FIXE41520","Families income $15000-19999",197213370769.596,4838760.72256536,749143344.266502,0,8624
"FIXE42025","Families income $20000-24999",200130940531.11,4910345.2298037,911280885.607217,0,8625
"FIXE42530","Families income $25000-29999",200607459705.563,4922036.94348366,977128777.1624,0,8616
"FIXE43035","Families income $30000-34999",199098873486.747,4885022.78103755,1024525754.98018,0,8607
"FIXE43540","Families income $35000-39999",194871456499.307,4781300.30422522,833843515.217578,0,8614
"FIXE44045","Families income $40000-44999",198301218518.654,4865451.7878807,1946964395.7721,0,8602
"FIXE44550","Families income $45000-49999",197998640064.764,4858027.8250304,1930622075.0841,0,8616
"FIXE45055","Families income $50000-54999",193831061561.446,4755773.52507412,1110716701.6321,0,8638
"FIXE45560","Families income $55000-59999",193660763840.842,4751595.1576623,1649640480.483,0,8623
"FIXE46065","Families income $60000-64999",197198580039.956,4838397.8222135,1689658659.5931,0,8602
"FIXE46570","Families income $65000-69999",197253870756.9,4839754.41658857,1524018108.7145,0,8646
"FIXE47075","Families income $70000-74999",195344085919.595,4792896.58020941,682633912.015358,0,8626
"FIXE47580","Families income $75000-79999",196452096824.69,4820082.36191796,958854305.181547,0,8611
"FIXE48085","Families income $80000-84999",200348810897.898,4915690.82361062,1115295568.58044,0,8631
"FIXE48590","Families income $85000-89999",204061788132.602,5006791.18022922,835177606.057378,0,8614
"FIXE49095","Families income $90000-94999",202450838306.809,4967265.45886127,856320104.617177,0,8628
"FIXE495100","Families income $95000-99999",198934254971.631,4880983.75669532,838433862.121011,0,8635
"FIXE410025","Families income $100000-124999",199608680514.222,4897531.23424741,838436625.642514,0,8585
"FIXE412550","Families income $125000-149999",202873966949.518,4977647.20046907,808940727.45543,0,8613
"FIXE415020","Families income $150000-199999",202649128921.648,4972130.65048085,896620974.027207,0,8608
"FIXE420050","Families income $200000-249999",197708929352.279,4850919.58074144,878793115.349406,0,8617
"FIXE425050","Families income $250000-499999",197887493170.618,4855300.76233821,1025403970,0,8674
"FIXE4GT500","Families income $500000+",202988105129.335,4980447.6563372,1219452885,0,8666
"FINE4LT10","Family Household Income < $10000",397845093248.522,9761392.96926962,1619579378.2548,0,8261
"FINE41015","Family Household Income $10000-$14999",200632567846.846,4922652.98836633,822156811.111804,0,8691
"FINE41520","Family Household Income $15000-$19999",197213370769.596,4838760.72256536,749143344.266502,0,8624
"FINE42025","Family Household Income $20000-$24999",200130940531.11,4910345.2298037,911280885.607217,0,8625
"FINE42530","Family Household Income $25000-$29999",200607459705.563,4922036.94348366,977128777.1624,0,8616
"FINE43035","Family Household Income $30000-$34999",199098873486.747,4885022.78103755,1024525754.98018,0,8607
"FINE43540","Family Household Income $35000-$39999",194871456499.307,4781300.30422522,833843515.217578,0,8614
"FINE44045","Family Household Income $40000-$44999",198301218518.654,4865451.7878807,1946964395.7721,0,8602
"FINE44550","Family Household Income $45000-$49999",197998640064.764,4858027.8250304,1930622075.0841,0,8616
"FINE45060","Family Household Income $50000-$59999",387491825402.29,9507368.68273645,2760357182.1151,0,8254
"FINE46075","Family Household Income $60000-$74999",589796536716.453,14471048.8190115,3243524357.1952,0,8128
"FINE475100","Family Household Income $75000-$99999",1002247789133.64,24590813.5813146,3220458590.72486,0,8057
"FINE410025","Family Household Income $100000-$124999",199608680514.222,4897531.23424741,838436625.642514,0,8585
"FINE412550","Family Household Income $125000-$149999",202873966949.518,4977647.20046907,808940727.45543,0,8613
"FINE415020","Family Household Income $150000-$199999",202649128921.648,4972130.65048085,896620974.027207,0,8608
"FINE4GT200","Family Household Income > $200000",598584527652.231,14686667.9994168,2610353497.3474,0,8140
"HIXE4LT05","Hshlds income <$5000",196974453646.726,4832898.73265271,828897423.239999,0,8593
"HIXE40510","Hshlds income $5000-9999",193399700286.065,4745189.79036889,577392022.646399,0,8617
"HIXE41015","Hshlds income $10000-14999",195444229743.754,4795353.67528901,908104295.596898,0,8590
"HIXE41520","Hshlds income $15000-19999",196427961440.308,4819490.1842704,988563046.948798,0,8645
"HIXE42025","Hshlds income $20000-24999",192785404299.19,4730117.63130727,1060931734.4705,0,8588
"HIXE42530","Hshlds income $25000-29999",189848747960.764,4658064.82225788,984111067.8237,0,8600
"HIXE43035","Hshlds income $30000-34999",193737249555.558,4753471.78535117,711363060.079197,0,8634
"HIXE43540","Hshlds income $35000-39999",196222560390.863,4814450.53342648,1316455738.17915,0,8615
"HIXE44045","Hshlds income $40000-44999",193411534270.197,4745480.14501061,1361686762.87882,0,8628
"HIXE44550","Hshlds income $45000-49999",191824694711.088,4706545.98501086,1053780992.36732,0,8638
"HIXE45055","Hshlds income $50000-54999",194829750361.303,4780277.01649541,942433886.18035,0,8549
"HIXE45560","Hshlds income $55000-59999",195694588240.685,4801496.38689513,914647764.305856,0,8597
"HIXE46065","Hshlds income $60000-64999",194620147788.759,4775134.27849839,914647220.389665,0,8642
"HIXE46570","Hshlds income $65000-69999",192955530684.484,4734291.79489373,788292258.105692,0,8599
"HIXE47075","Hshlds income $70000-74999",194393782371.889,4769580.25300903,657550993.867594,0,8633
"HIXE47580","Hshlds income $75000-79999",195205755833.832,4789502.55989971,626850957.777097,0,8646
"HIXE48085","Hshlds income $80000-84999",195580757424.678,4798703.47240174,638859790.642506,0,8663
"HIXE48590","Hshlds income $85000-89999",193025780409.418,4736015.41844144,644537630.396584,0,8644
"HIXE49095","Hshlds income $90000-94999",194433500607.333,4770554.76623238,638584246.475187,0,8681
"HIXE495100","Hshlds income $95000-99999",196631774971.814,4824490.88430979,695954687.653199,0,8650
"HIXE410025","Hshlds income $100000-124999",195989220938.871,4808725.3953645,884462211.838599,0,8646
"HIXE412550","Hshlds income $125000-149999",191708996329.787,4703707.24856556,832439465.5248,0,8606
"HIXE415020","Hshlds income $150000-199999",191296141671.735,4693577.58597872,654428932.927259,0,8624
"HIXE420050","Hshlds income $200000-249999",197703103371.759,4850776.63644916,997182190.713499,0,8614
"HIXE425050","Hshlds income $250000-499999",194184332794.102,4764441.26883976,759915546.4496,0,8652
"HIXE4GT500","Hshlds income $500000+",192345592301.787,4719326.55253789,580252006.507237,0,8623
"HINE4LT10","Household Income < $10000",390374153932.794,9578088.52302166,1406289445.8864,0,8247
"HINE41015","Household Income $10000-$14999",195444229743.754,4795353.67528901,908104295.596898,0,8590
"HINE41520","Household Income $15000-$19999",196427961440.308,4819490.1842704,988563046.948798,0,8645
"HINE42025","Household Income $20000-$24999",192785404299.19,4730117.63130727,1060931734.4705,0,8588
"HINE42530","Household Income $25000-$29999",189848747960.764,4658064.82225788,984111067.8237,0,8600
"HINE43035","Household Income $30000-$34999",193737249555.558,4753471.78535117,711363060.079197,0,8634
"HINE43540","Household Income $35000-$39999",196222560390.863,4814450.53342648,1316455738.17915,0,8615
"HINE44045","Household Income $40000-$44999",193411534270.197,4745480.14501061,1361686762.87882,0,8628
"HINE44550","Household Income $45000-$49999",191824694711.088,4706545.98501086,1053780992.36732,0,8638
"HINE45060","Household Income $50000-$59999",390524338601.992,9581773.40339063,1536339881.987,0,8224
"HINE46075","Household Income $60000-$74999",581969460845.13,14279006.3264011,1702953272.09354,0,8129
"HINE475100","Household Income $75000-$99999",974877569247.078,23919267.1012851,2533269384.0914,0,8057
"HINE410025","Household Income $100000-$124999",195989220938.871,4808725.3953645,884462211.838599,0,8646
"HINE412550","Household Income $125000-$149999",191708996329.787,4703707.24856556,832439465.5248,0,8606
"HINE415020","Household Income $150000-$199999",191296141671.735,4693577.58597872,654428932.927259,0,8624
"HINE4GT200","Household Income > $200000",584233028467.653,14334544.457827,2105087003.8169,0,8114
"NIXE4LT05","Nonfamilies income <$5000",1475373249.59346,36199.2602397982,584722694.966204,-800870018.916174,8269
"NIXE40510","Nonfamilies income $5000-9999",-8946312565.31874,-219503.706487689,523483354.691499,-886828937.515677,8276
"NIXE41015","Nonfamilies income $10000-14999",-5188338103.09394,-127299.313077359,700348896.1284,-786826450.51951,8301
"NIXE41520","Nonfamilies income $15000-19999",-785409329.287599,-19270.5382949579,988556891.383796,-670955404.863644,8264
"NIXE42025","Nonfamilies income $20000-24999",-7345536231.9186,-180227.59849642,1060930599.428,-911275598.58283,8253
"NIXE42530","Nonfamilies income $25000-29999",-10758711744.8012,-263972.121225831,984107547.546448,-975796023.51695,8292
"NIXE43035","Nonfamilies income $30000-34999",-5361623931.18933,-131550.995686369,711361575.813187,-959420226.86241,8303
"NIXE43540","Nonfamilies income $35000-39999",1351103891.55443,33150.2292012274,1316455018.47495,-756708591.633505,8285
"NIXE44045","Nonfamilies income $40000-44999",-4889684248.45564,-119971.642870075,1361685976.28472,-1946956057.5519,8253
"NIXE44550","Nonfamilies income $45000-49999",-6173945353.67812,-151481.840019582,1053771297.76082,-1930614000.9516,8277
"NIXE45055","Nonfamilies income $50000-54999",998688799.855062,24503.4914212298,942425510.346349,-1110707727.1643,8267
"NIXE45560","Nonfamilies income $55000-59999",2033824399.84212,49901.2292328219,914646271.058263,-1649636502.3821,8250
"NIXE46065","Nonfamilies income $60000-64999",-2578432251.1952,-63263.5437150722,914643818.29478,-1689640333.6051,8259
"NIXE46570","Nonfamilies income $65000-69999",-4298340072.41903,-105462.6216949,788285792.270692,-1524003631.8828,8274
"NIXE47075","Nonfamilies income $70000-74999",-950303547.706194,-23316.3272003875,657545028.437986,-682611189.184766,8269
"NIXE47580","Nonfamilies income $75000-79999",-1246340990.85703,-30579.8020182307,546213341.956543,-958848791.90685,8290
"NIXE48085","Nonfamilies income $80000-84999",-4768053473.22152,-116987.351208909,638858696.425706,-1115286788.07902,8251
"NIXE48590","Nonfamilies income $85000-89999",-11036007723.1818,-270775.761787712,644535148.691787,-835170556.975876,8281
"NIXE49095","Nonfamilies income $90000-94999",-8017337699.47627,-196710.692628905,638571345.129589,-856317909.930786,8297
"NIXE495100","Nonfamilies income $95000-99999",-2302479999.81909,-56492.8723855801,695952986.68051,-838432397.135911,8321
"NIXE410025","Nonfamilies income $100000-124999",-3619459575.34829,-88805.8388828492,884461127.9358,-838431447.743233,8273
"NIXE412550","Nonfamilies income $125000-149999",-11164970619.7322,-273939.95190353,832433312.651601,-803970721.7469,8285
"NIXE415020","Nonfamilies income $150000-199999",-11352987249.9123,-278553.064502105,654428820.843959,-896611955.786908,8284
"NIXE420050","Nonfamilies income $200000-249999",-5825980.51917091,-142.94429224847,997180920.882299,-878785657.559396,8277
"NIXE425050","Nonfamilies income $250000-499999",-3703160376.51564,-90859.4934984331,759911835.3965,-802836958.4665,8320
"NIXE4GT500","Nonfamilies income $500000+",-10642512827.5461,-261121.103799252,580249307.203838,-1102457903.2506,8299
"NINE4LT10","Non-Family Household Income < $10000",-7470939315.72522,-183304.446247889,1054606322.61021,-1569060353.6685,8116
"NINE41015","Non-Family Household Income $10000-$14999",-5188338103.09394,-127299.313077359,700348896.1284,-786826450.51951,8301
"NINE41520","Non-Family Household Income $15000-$19999",-785409329.287599,-19270.5382949579,988556891.383796,-670955404.863644,8264
"NINE42025","Non-Family Household Income $20000-$24999",-7345536231.9186,-180227.59849642,1060930599.428,-911275598.58283,8253
"NINE42530","Non-Family Household Income $25000-$29999",-10758711744.8012,-263972.121225831,984107547.546448,-975796023.51695,8292
"NINE43035","Non-Family Household Income $30000-$34999",-5361623931.18933,-131550.995686369,711361575.813187,-959420226.86241,8303
"NINE43540","Non-Family Household Income $35000-$39999",1351103891.55443,33150.2292012274,1316455018.47495,-756708591.633505,8285
"NINE44045","Non-Family Household Income $40000-$44999",-4889684248.45564,-119971.642870075,1361685976.28472,-1946956057.5519,8253
"NINE44550","Non-Family Household Income $45000-$49999",-6173945353.67812,-151481.840019582,1053771297.76082,-1930614000.9516,8277
"NINE45060","Non-Family Household Income $50000-$59999",3032513199.69707,74404.7206540488,1536336770.85642,-2760344229.5464,8109
"NINE46075","Non-Family Household Income $60000-$74999",-7827075871.32042,-192042.492610359,1702940785.11856,-3243478416.6493,8070
"NINE475100","Non-Family Household Income $75000-$99999",-27370219886.5556,-671546.480029336,2533261031.31099,-3220420433.85154,8031
"NINE410025","Non-Family Household Income $100000-$124999",-3619459575.34829,-88805.8388828492,884461127.9358,-838431447.743233,8273
"NINE412550","Non-Family Household Income $125000-$149999",-11164970619.7322,-273939.95190353,832433312.651601,-803970721.7469,8285
"NINE415020","Non-Family Household Income $150000-$199999",-11352987249.9123,-278553.064502105,654428820.843959,-896611955.786908,8284
"NINE4GT200","Non-Family Household Income > $200000",-14351499184.5811,-352123.541589938,2105080499.9306,-2288902249.1906,8082
"CLWX4FPRV","Empl Females, Employee of private company wrkrs",28576116176.0028,701133.944500401,248316575.527282,0,10523
"CLWX4FSLF","Empl Females, Self-Empl in own incorporated business wrkrs",27577081324.3813,676621.962469792,252803823.214,0,10395
"CLWX4FNPF","Empl Females, Private not-for-profit wage and salary wrkrs",26903236462.0467,660088.732292531,503026237.065699,0,10485
"CLWX4FLGV","Empl Females, Local government wrkrs",27586100160.3812,676843.2455868,317840596.822487,0,10486
"CLWX4FSGV","Empl Females, State government wrkrs",27565920402.9355,676348.121867054,286859009.554282,0,10480
"CLWX4FFGV","Empl Females, Federal government wrkrs",28645743294.0694,702842.291976087,322233820.8083,0,10502
"CLWX4FSLFX","Empl Females, Self-Empl in own not incorporated business wrkrs",28406246389.5432,696966.076736346,408636531.127216,0,10635
"CLWX4FUNP","Empl Females, Unpaid family wrkrs",28643017497.1957,702775.412743717,291319299.53061,0,10538
"CLWX4MPRV","Empl Males, Employee of private company wrkrs",27705542786.9417,679773.849570422,342802277.278492,0,10557
"CLWX4MSLF","Empl Males, Self-Empl in own incorporated business wrkrs",27618103375.8759,677628.465683832,254366551.926799,0,10428
"CLWX4MNPF","Empl Males, Private not-for-profit wage and salary wrkrs",28890723566.9894,708853.045292574,449242494.183866,0,10493
"CLWX4MLGV","Empl Males, Local government wrkrs",27360973289.8869,671319.608653407,443284903.665884,0,10467
"CLWX4MSGV","Empl Males, State government wrkrs",28332609376.8638,695159.343839434,371298117.925999,0,10588
"CLWX4MFGV","Empl Males, Federal government wrkrs",28190340629.5232,691668.685858214,527477399.307596,0,10478
"CLWX4MSLFX","Empl Males, Self-Empl in own not incorporated business wrkrs",28935324553.8531,709947.360057244,314261044.6277,0,10582
"CLWX4MUNP","Empl Males, Unpaid family wrkrs",30470628406.9296,747617.057362652,857846300.58,0,10472
"CLWX4PRV","Class of Worker:  Employee of private company wrkrs",56281658962.9448,1380907.79407083,342802558.379292,0,8928
"CLWX4SLF","Class of Worker:  Self-Empl in own incorporated business wrkrs",55195184700.2566,1354250.42815361,254366734.984999,0,8880
"CLWX4NPF","Class of Worker:  Private not-for-profit wage and salary wrkrs",55793960029.0363,1368941.77758511,515867383.588172,0,8957
"CLWX4LGV","Class of Worker:  Local government wrkrs",54947073450.2683,1348162.85424021,443915661.117242,0,8927
"CLWX4SGV","Class of Worker:  State government wrkrs",55898529779.7993,1371507.46570649,412348378.041097,0,8928
"CLWX4FGV","Class of Worker:  Federal government wrkrs",56836083923.5919,1394510.97783428,566076406.224091,0,8901
"CLWX4SLFX","Class of Worker:  Self-Empl in own not incorporated business wrkrs",57341570943.3969,1406913.4367936,408636828.497713,0,9015
"CLWX4UNP","Class of Worker:  Unpaid family wrkrs",59113645904.1253,1450392.47010637,857846885.128398,0,8940
"LBFE4FARM","Pop female 16+ in Armed Forces",198233474324.788,4863789.63919787,870543732.100009,0,8588
"LBFE4FEMPL","Pop female 16+ civilian employed",196205001031.37,4814019.70290674,689606298.381303,0,8597
"LBFE4FUNEM","Pop female 16+ civilian unemployed",196199867447.04,4813893.74701376,803022295.752469,0,8608
"LBFE4FNLF","Pop female 16+ not in labor force",198851665349.299,4878957.36558871,892747020.210578,0,8632
"LBFE4MARM","Pop male 16+ in Armed Forces",200766738463.025,4925944.95333379,671554484.550398,0,8627
"LBFE4MEMPL","Pop male 16+ civilian employed",195926286527.323,4807181.25787773,939853924.717002,0,8639
"LBFE4MUNEM","Pop male 16+ civilian unemployed",199424402881.416,4893009.86042683,881324056.508504,0,8625
"LBFE4MNLF","Pop male 16+ not in labor force",201153602493.563,4935436.91865356,881396999.446027,0,8615
"OCCX4FMGMT","Occ By Sex Female: Management occupations",26044106174.8721,639009.401449373,239844265.826703,0,10446
"OCCX4FBUSF","Occ By Sex Female: Business and financial operations occupations",28029003247.8095,687710.166298046,480314112.192,0,10426
"OCCX4FCOMP","Occ By Sex Female: Computer and mathematical occupations",27626800203.4438,677841.848110603,591586541.661897,0,10400
"OCCX4FARCH","Occ By Sex Female: Architecture and engineering occupations",27489469900.851,674472.35814341,272197110.1905,0,10476
"OCCX4FSCI","Occ By Sex Female: Life, physical, and social science occupations",27712128878.0393,679935.443679352,496498928.914901,0,10466
"OCCX4FCOMM","Occ By Sex Female: Community and social service occupations",27948774117.915,685741.691437421,434696585.6213,0,10463
"OCCX4FLEG","Occ By Sex Female: Legal occupations",27593913220.0775,677034.94418327,573690748.512289,0,10484
"OCCX4FEDUC","Occ By Sex Female: Education, training, and library occupations",28527708694.489,699946.23486736,270930767.937193,0,10455
"OCCX4FARTS","Occ By Sex Female: Arts, design, entertainment, sports, and media occupations",26494199601.3463,650052.741893327,300568506.0403,0,10543
